Cod_ibge,Municipio,mort_infantil,IDESP_ensino_medio,n_familias_rua,forest_cover,n_pessoas_pobreza,esgoto_tratado,UAI_housing,UAI_env,UAI_food,UAI_mob,UAI_Crisk,population,population_preta,population_indigena,population_branca,pct_rural,pct_urbana,pol_deficit,mean_species_richness,max_species_richness,Vert_rich_risk,COD,flooding_exposure,flooding_risks,hydric_stress_exp,hydric_stress_risk,municipality,persist_malaria,persist_leptospirose,persist_diarrhea,persist_dengue,persist_chagas,incidence_malaria,incidence_leptospirose,incidence_diarrhea,incidence_dengue,incidence_chagas,copersistence,malaria_leptospirose,malaria_diarrhea,malaria_dengue,malaria_chagas,leptospirose_diarrhea,leptospirose_dengue,leptospirose_chagas,diarrhea_dengue,diarrhea_chagas,dengue_chagas,UAI_promedio,pct_preta,pct_indigena,pct_branca,flooding_exposure_norm,flooding_risks_norm,hydric_stress_exp_norm,hydric_stress_risk_norm,idx_climate_risk,mort_norm,pobreza_pct,pobreza_norm,idesp_norm,esgoto_norm,familias_rua_norm,idx_social_vuln,forest_norm,richness_norm,vert_risk_norm,idx_biodiv_risk,idx_food_security_risk,idx_governance,idx_governance_risk,idx_biodiv_positivo,cuadrante,IVM,IVM_100,categoria_IVM
3539202,Pirapozinho,11.5,1.9,5,9.0,65.8,97.0,1.0,0.5,0.75,0.4,0.4,25021.0,1450.5,26.0,13585.5,5.1,94.9,0.964343290816,505.860927152318,614,17.61,353920,0.62,0.0,0.7,0.51,PIRAPOZINHO,1.0,0.0,10.0,7.0,0.0,3.99664282003117,0.0,40.765756764318,1110.49575499438,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.61,5.7971304104552175,0.10391271332081053,54.29639103153351,0.6321839080459771,0.0,0.6808510638297872,0.6623376623376623,0.4938431585533567,0.14375,0.2629790975580512,0.04538256316447227,0.7058823529411764,0.030000000000000027,0.037009486918018024,0.19240488060473332,0.92,0.49772575722786294,0.40334402198808983,0.6070232597386509,0.9663789408842625,0.61,0.39,0.3929767402613491,Q4_Desarrollo,0.5299300479562008,67.2803510831099,Alta
3503307,Araras,8.5,2.1,247,12.0,66.9,100.0,0.67,0.75,0.25,0.6,0.8,124854.5,7117.0,62.5,86719.5,3.0,97.0,0.964370053179,702.79702970297,738,4.77,350330,0.51,0.0,0.78,0.69,ARARAS,2.0,4.0,9.0,6.0,0.0,0.800932285179949,1.20139842776992,2.93675171232648,530.617638931716,0.0,7.0,1.0,2.0,1.0,0.0,4.0,4.0,0.0,6.0,0.0,0.0,0.6140000000000001,5.7002350736257,0.050058267823746845,69.45644730466263,0.5057471264367817,0.0,0.7659574468085106,0.8961038961038961,0.5419521173372971,0.10625,0.05358236987853863,0.009168160535322583,0.6666666666666666,0.0,0.3663873547647943,0.2296944363933567,0.8875675675675676,0.10768225501039519,0.1092533211177279,0.36816771456523023,0.966405759740429,0.6140000000000001,0.3859999999999999,0.6318322854347698,Q1_Modelo,0.49844400560726265,59.58805726886336,Alta
3557303,Estiva Gerbi,0.0,2.6,1,11.5,68.8,0.0,0.0,0.13,0.5,0.6,0.2,10669.5,367.5,10.5,7926.0,7.3,92.7,0.95728708561,705.833333333333,736,4.1,355730,0.57,0.32,0.78,0.61,,,,,,,,,,,,,,,,,,,,,,,0.286,3.44439758189231,0.09841135948263742,74.28651764375088,0.5747126436781609,0.32,0.7659574468085106,0.7922077922077921,0.6132194706736159,0.0,0.644828717371948,0.11142206640299959,0.5686274509803921,1.0,0.01735815871738561,0.33948153522015545,0.892972972972973,0.10166867757871123,0.09390746678882272,0.36284970578016895,0.9593078406043338,0.286,0.714,0.637150294219831,Q2_Conservar,0.5977717104556548,83.85461580045221,Muy Alta
3516606,Gália,18.5,1.9,5,23.5,65.4,100.0,0.0,0.38,0.0,0.6,0.4,6695.5,382.0,8.5,3985.5,19.2,80.8,0.903768609099,640.936936936937,672,4.62,351660,0.5,0.0,0.36,0.53,,,,,,,,,,,,,,,,,,,,,,,0.27599999999999997,5.70532447166007,0.1269509371966246,59.52505414084086,0.49425287356321845,0.0,0.3191489361702128,0.6883116883116883,0.37542837451127986,0.23125,0.9767754461952058,0.16883104610507726,0.7058823529411764,0.0,0.13830399106500318,0.24885347802225138,0.7632432432432432,0.2301997970834908,0.10581768208886853,0.36642024080520086,0.9056763909525442,0.27599999999999997,0.724,0.6335797591947991,Q2_Conservar,0.5240756968582552,65.85008594409749,Alta
3514106,Dois Córregos,3.3,1.4,15,12.8,66.3,99.3,0.67,0.38,0.25,0.6,0.2,24635.5,1118.0,12.0,17375.0,4.0,96.0,0.962479939527,659.044776119403,719,8.34,351410,0.36,0.0,0.62,0.59,DOIS CORREGOS,2.0,2.0,10.0,6.0,0.0,4.05918288648495,4.05918288648495,136.794463274543,363.296868340403,0.0,6.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0,0.42000000000000004,4.538166467090175,0.04871019463781941,70.52830265267602,0.33333333333333337,0.0,0.5957446808510639,0.7662337662337662,0.42382794510454086,0.041249999999999995,0.26912382537395224,0.046445271496343435,0.803921568627451,0.007000000000000006,0.11276585076524473,0.20227653817780786,0.8789189189189189,0.1943361594830505,0.19102153000458086,0.42142553613551675,0.9645116562126022,0.42000000000000004,0.58,0.5785744638644832,Q1_Modelo,0.5184083351260935,64.46550381363247,Alta
3554300,Teodoro Sampaio,19.8,2.0,4,28.9,66.4,97.9,1.0,0.75,1.0,0.4,0.4,21779.5,1214.5,14.0,10063.0,15.5,84.5,0.932937023554,476.900406504065,612,22.08,355430,0.55,0.0,0.3,0.38,TEODORO SAMPAIO,2.0,1.0,10.0,6.0,0.0,6.88721045019399,4.59147363346266,344.360522509699,368.848381888167,0.0,7.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.71,5.5763447278404,0.06428063086847724,46.20399917353474,0.5517241379310346,0.0,0.2553191489361702,0.4935064935064935,0.32513744509342457,0.2475,0.3048738492619206,0.052628108131031096,0.6862745098039216,0.020999999999999908,0.034014164592418704,0.20828335650547425,0.7048648648648649,0.5550837670258917,0.5057260650480989,0.5885582323129519,0.9349063775524866,0.71,0.29000000000000004,0.4114417676870481,Q4_Desarrollo,0.4693770822928675,52.48677372447275,Alta
3522901,Itapuí,16.0,1.7,5,5.0,63.2,61.3,0.0,0.5,0.75,0.2,0.4,12916.0,799.0,2.5,8688.0,2.5,97.5,0.966652461024,600.363636363636,700,14.23,352290,0.54,0.0,0.78,0.45,,,,,,,,,,,,,,,,,,,,,,,0.37,6.186125735521833,0.01935583772065655,67.26540724682565,0.5402298850574714,0.0,0.7659574468085106,0.5844155844155844,0.47265072907039163,0.2,0.48931557757819755,0.0845266343634227,0.7450980392156863,0.387,0.07169513565931626,0.29766396184768507,0.9632432432432433,0.31055759866058863,0.32592762253779206,0.5332428214805414,0.9686929855623151,0.37,0.63,0.46675717851945864,Q4_Desarrollo,0.5804500995921866,79.62280671434345,Muy Alta
3527900,Lutécia,45.5,1.3,0,14.9,62.7,100.0,0.0,0.25,0.0,0.2,0.2,2687.5,136.0,1.5,1515.0,20.7,79.3,0.954484640546,560.986394557823,639,12.21,352790,0.43,0.0,0.1,0.23,,,,,,,,,,,,,,,,,,,,,,,0.13,5.06046511627907,0.05581395348837209,56.37209302325581,0.4137931034482759,0.0,0.042553191489361715,0.2987012987012987,0.18876189840973406,0.56875,2.333023255813954,0.40338917309552685,0.8235294117647058,0.0,0.0,0.35913371697204655,0.8562162162162162,0.3885465356948894,0.2796610169491526,0.5081412562867528,0.9564994798072747,0.13,0.87,0.4918587437132472,Q3_Vulnerable,0.5765072702951617,78.65954175153819,Muy Alta
3507209,Borá,0.0,1.9,0,15.8,49.5,100.0,0.0,0.38,0.0,0.2,0.2,856.0,40.0,0.5,492.5,18.6,81.4,0.978800800044,534.083333333333,634,15.76,350720,0.42,0.0,0.15,0.35,,,,,,,,,,,,,,,,,,,,,,,0.156,4.672897196261682,0.05841121495327102,57.53504672897196,0.40229885057471265,0.0,0.09574468085106383,0.45454545454545453,0.23814724649280777,0.0,5.7827102803738315,1.0,0.7058823529411764,0.0,0.0,0.3411764705882353,0.8464864864864865,0.4418296264256616,0.3609711406321576,0.5497624178481019,0.9808669687355859,0.156,0.844,0.45023758215189813,Q3_Vulnerable,0.5907906207329461,82.14907933780107,Muy Alta
3530201,Mirante do Paranapanema,24.4,2.1,2,7.2,60.5,95.7,0.0,0.5,0.25,0.2,0.2,16488.0,707.0,13.5,7911.0,39.9,60.1,0.983548892087,430.020512820513,618,30.42,353020,0.57,0.0,0.43,0.57,,,,,,,,,,,,,,,,,,,,,,,0.22999999999999998,4.287967006307618,0.08187772925764192,47.980349344978166,0.5747126436781609,0.0,0.39361702127659576,0.7402597402597402,0.4271473513036242,0.305,0.36693352741387675,0.06336110380167106,0.6666666666666666,0.04299999999999993,0.022465171571463584,0.22009858840796026,0.9394594594594594,0.6479321461655786,0.6967475950526799,0.7613797335592393,0.9856250836137976,0.22999999999999998,0.77,0.23862026644076073,Q3_Vulnerable,0.6328501513769242,92.42456152820398,Muy Alta
3512704,Corumbataí,0.0,2.4,2,21.5,62.4,80.0,0.0,0.38,0.5,0.2,0.4,4034.5,196.5,3.0,2799.5,35.3,64.7,0.809202363445,695.607142857143,721,3.52,351270,0.29,0.0,0.3,0.39,,,,,,,,,,,,,,,,,,,,,,,0.296,4.870492006444417,0.07435865658693766,69.38901970504399,0.25287356321839083,0.0,0.2553191489361702,0.5064935064935066,0.2536715546620169,0.0,1.5466600570083033,0.2673905172909349,0.6078431372549019,0.19999999999999996,0.09180957959357827,0.233408646827883,0.7848648648648648,0.1219222476251185,0.08062299587723318,0.3291367027890722,0.810910523663537,0.296,0.704,0.6708632972109279,Q2_Conservar,0.46622548558850185,51.71681325864718,Alta
3523602,Itirapina,12.0,1.4,12,23.0,71.9,100.0,0.0,0.25,0.0,0.6,0.2,15836.0,1027.5,12.5,9926.5,8.1,91.9,0.791156559559,679.810055865922,722,5.84,352360,0.27,0.0,0.53,0.55,,,,,,,,,,,,,,,,,,,,,,,0.21000000000000002,6.488380904268755,0.07893407426117706,62.68312705228594,0.22988505747126442,0.0,0.5000000000000001,0.7142857142857143,0.36104269293924474,0.15,0.4540287951502905,0.07842391365478166,0.803921568627451,0.0,0.14034064746285357,0.23453722594901727,0.7686486486486487,0.153209304975637,0.1337608795235914,0.3518729443826257,0.7928266265567283,0.21000000000000002,0.79,0.6481270556173744,Q2_Conservar,0.5060558979655232,61.4477038974633,Alta
3525300,Jaú,6.2,2.7,291,7.9,62.6,94.0,1.0,0.5,0.5,0.6,0.2,132268.5,7085.5,54.0,98544.5,1.8,98.2,0.978557887829,593.027777777778,704,15.76,352530,0.63,0.0,0.78,0.44,JAU,2.0,2.0,10.0,7.0,0.0,0.756037907740694,0.756037907740694,82.4837357345097,739.945100847356,0.0,7.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,0.56,5.356906595296689,0.04082604701799748,74.50337759935283,0.6436781609195403,0.0,0.7659574468085106,0.5714285714285714,0.4952660447891556,0.0775,0.047327973024567455,0.00808648534210341,0.5490196078431372,0.06000000000000005,0.4074593456539344,0.22041308776783503,0.9318918918918919,0.32508669686828884,0.3609711406321576,0.5393165764641128,0.9806235437527036,0.56,0.43999999999999995,0.4606834235358872,Q4_Desarrollo,0.5351238505547614,68.54923890199048,Alta
3507308,Boracéia,0.0,2.7,0,7.9,63.4,100.0,0.0,0.75,0.75,0.2,0.2,4491.5,256.5,3.0,3088.0,5.7,94.3,0.957225439647,664.25,697,4.7,350730,0.63,0.0,0.62,0.36,,,,,,,,,,,,,,,,,,,,,,,0.38,5.7107870421908045,0.06679283090281643,68.7520872759657,0.6436781609195403,0.0,0.5957446808510639,0.4675324675324675,0.4267388273257679,0.0,1.4115551597461873,0.24402461658732572,0.5490196078431372,0.0,0.0,0.1586088448860926,0.9318918918918919,0.18402690827964618,0.1076500229042602,0.40785627435859945,0.9592460645117317,0.38,0.62,0.5921437256414006,Q1_Modelo,0.5144900022164383,63.508223515617615,Alta
3556602,Vera Cruz,9.0,2.4,6,22.4,55.3,72.2,0.0,0.0,0.25,0.2,0.0,10472.5,526.5,4.5,6003.0,11.7,88.3,0.941926340994,633.858974358974,659,3.82,355660,0.44,0.0,0.63,0.55,,,,,,,,,,,,,,,,,,,,,,,0.09,5.027452852709477,0.0429696825017904,57.321556457388404,0.4252873563218391,0.0,0.6063829787234044,0.7142857142857143,0.4364890123327395,0.1125,0.5280496538553354,0.09122555200799728,0.6078431372549019,0.278,0.10610811617196224,0.23913536108697228,0.7751351351351352,0.2442181171208887,0.0874942739349519,0.36894917539699196,0.9439146707087431,0.09,0.91,0.631050824603008,Q2_Conservar,0.5796976439050894,79.43897572780004,Muy Alta
3536703,Pederneiras,9.3,2.0,45,12.2,64.4,100.0,1.0,0.38,0.0,0.4,0.8,43162.0,2373.0,18.0,27822.0,6.4,93.6,0.949993440194,642.718614718615,701,8.31,353670,0.42,0.0,0.85,0.53,,,,,,,,,,,,,,,,,,,,,,,0.516,5.497891663963672,0.04170335016913025,64.45947824475233,0.40229885057471265,0.0,0.8404255319148937,0.6883116883116883,0.4827590177003237,0.11625,0.14920531949399937,0.025705801960461263,0.6862745098039216,0.0,0.19308950812245865,0.2042639639773683,0.8854054054054055,0.22667107973411604,0.190334402198809,0.43413696244611016,0.9519987988974794,0.516,0.484,0.5658630375538898,Q4_Desarrollo,0.5114317486042563,62.76106751923442,Alta
3526704,Leme,12.7,2.1,104,12.6,65.4,100.0,0.0,0.5,0.5,1.0,0.2,94958.5,4615.5,42.5,64667.5,1.8,98.2,0.955763669146,665.153225806452,734,9.38,352670,0.59,0.0,0.78,0.65,,,,,,,,,,,,,,,,,,,,,,,0.44000000000000006,4.860544343055124,0.044756393582459704,68.10080192926384,0.5977011494252874,0.0,0.7659574468085106,0.8441558441558442,0.5519536100974105,0.15875,0.0688721915363027,0.011812479593114317,0.6666666666666666,0.0,0.20283701765776796,0.20801323278350975,0.8810810810810811,0.18223801659204342,0.2148419606046725,0.426053686092599,0.9577812083323757,0.44000000000000006,0.5599999999999999,0.573946313907401,Q1_Modelo,0.540760347461179,69.92628050686265,Alta
3548104,Santo Antônio do Jardim,35.1,2.8,1,16.7,66.8,100.0,0.0,0.5,0.75,0.2,0.2,6034.5,236.5,4.0,4642.0,35.1,64.9,0.921660431465,686.545454545455,714,3.85,354810,0.44,0.0,0.71,0.54,,,,,,,,,,,,,,,,,,,,,,,0.32999999999999996,3.91913165962383,0.06628552489850029,76.92435164470959,0.4252873563218391,0.0,0.6914893617021276,0.7012987012987013,0.454518854830667,0.43875000000000003,1.1069682658049549,0.19134742084034975,0.5294117647058824,0.0,0.030690674361611697,0.23803997198156876,0.8367567567567568,0.13986945283186736,0.08818140174072378,0.354935870443116,0.9236059814969175,0.32999999999999996,0.67,0.645064129556884,Q2_Conservar,0.5282201357504539,66.86260575527847,Alta
3516705,Garça,15.7,1.0,55,21.6,54.4,75.5,1.0,0.5,0.5,0.6,0.4,42612.5,2672.0,28.5,25580.0,5.2,94.8,0.927093728066,638.039325842697,669,4.63,351670,0.58,0.0,0.78,0.56,,,,,,,,,,,,,,,,,,,,,,,0.6,6.270460545614549,0.06688178351422705,60.02933411557642,0.5862068965517242,0.0,0.7659574468085106,0.7272727272727273,0.5198592676582405,0.19624999999999998,0.1276620709885597,0.02197997546851197,0.8823529411764706,0.245,0.23904155104565603,0.3169248935381277,0.7837837837837838,0.2359386858124929,0.10604672469079249,0.3752563980956898,0.9290507473440895,0.6,0.4,0.6247436019043102,Q1_Modelo,0.5082182613272295,61.975986687884166,Alta
3507902,Brotas,7.6,1.9,29,19.3,61.5,84.1,1.0,0.75,0.5,0.4,0.2,22739.0,1032.5,17.0,15758.0,7.9,92.1,0.928830139604,678.85878962536,720,5.71,350790,0.32,0.0,0.43,0.59,,,,,,,,,,,,,,,,,,,,,,,0.5700000000000001,4.540657020977176,0.07476142310567747,69.29944148819209,0.2873563218390805,0.0,0.39361702127659576,0.7662337662337662,0.36180177733736063,0.095,0.2704604424117156,0.04667643455272428,0.7058823529411764,0.15900000000000003,0.23619699013233772,0.2485511555252477,0.8086486486486486,0.15509334356076443,0.13078332569857995,0.36484177263599765,0.9307908243052843,0.5700000000000001,0.42999999999999994,0.6351582273640024,Q1_Modelo,0.467197105960778,51.95418794348775,Alta
3530706,Mogi Guaçu,12.2,2.0,212,12.7,63.8,55.0,1.0,0.63,0.25,0.6,0.8,145451.5,5655.5,68.5,110311.5,2.9,97.1,0.943895055985,698.580769230769,738,5.34,353070,0.55,0.0,1.0,0.61,MOGI GUACU,1.0,1.0,10.0,7.0,0.0,0.687514394832642,1.37502878966528,39.3258233844271,1325.23310421098,0.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.656,3.8882376599760056,0.047094736046035965,75.84074416558096,0.5517241379310346,0.0,1.0,0.7922077922077921,0.5859829825347067,0.1525,0.043863418390322546,0.007487303216166554,0.6862745098039216,0.44999999999999996,0.2699388413337154,0.3132401308707607,0.88,0.11603280617668221,0.1223087494273935,0.3727805185346919,0.9458875414965885,0.656,0.344,0.627219481465308,Q1_Modelo,0.5123782346873496,62.99230169473231,Alta
3515186,Espírito Santo do Pinhal,12.7,2.1,66,19.8,65.7,95.5,0.67,0.63,0.25,0.4,0.2,40861.5,1930.5,14.5,32154.5,9.1,90.9,0.896655612597,694.6,729,4.72,351518,0.64,0.55,0.78,0.63,,,,,,,,,,,,,,,,,,,,,,,0.43000000000000005,4.724496163870636,0.03548572617255852,78.69143325624364,0.6551724137931036,0.55,0.7659574468085106,0.8181818181818181,0.6973279196958582,0.15875,0.16078704893359277,0.02770881995274457,0.6666666666666666,0.04500000000000004,0.29914197258347397,0.23945349184057702,0.8032432432432433,0.12391695312677897,0.10810810810810811,0.34508943482604343,0.8985483794948196,0.43000000000000005,0.57,0.6549105651739566,Q1_Modelo,0.5500838451714596,72.20408611256947,Alta
3546207,Santa Cruz da Conceição,33.3,1.3,1,17.6,60.6,97.9,0.0,0.5,0.75,0.4,0.4,4139.5,90.5,6.0,3356.0,18.7,81.3,0.943786833395,692.686274509804,719,3.66,354620,0.24,0.0,0.53,0.48,,,,,,,,,,,,,,,,,,,,,,,0.41,2.1862543785481336,0.14494504167169947,81.07259330837057,0.19540229885057472,0.0,0.5000000000000001,0.6233766233766234,0.32969473055679954,0.41624999999999995,1.4639449208841648,0.25308523527282645,0.8235294117647058,0.020999999999999908,0.044740397254534554,0.31172100885841336,0.827027027027027,0.12770719870801728,0.08382959230416859,0.3461879393464043,0.945779090457524,0.41,0.5900000000000001,0.6538120606535958,Q1_Modelo,0.5046765538438283,61.1107190157991,Alta
3506003,Bauru,8.6,2.0,423,19.8,62.1,3.7,1.0,1.0,0.25,1.0,0.6,361541.5,21843.0,475.0,242789.5,2.4,97.6,0.904804584865,622.990566037736,694,10.23,350600,0.94,1.0,0.8,0.62,BAURU,5.0,3.0,10.0,6.0,0.0,0.331912104142955,0.276593420119129,14.7424292923496,1748.11651405625,0.0,9.0,1.0,5.0,3.0,0.0,3.0,2.0,0.0,6.0,0.0,0.0,0.77,6.04163007566213,0.13138187455658618,67.15397817401322,1.0,1.0,0.7872340425531915,0.8051948051948051,0.8981072119369992,0.1075,0.017176451389397898,0.002871889314371973,0.6862745098039216,0.963,0.21668554200850154,0.39526638822535903,0.8032432432432433,0.2657436372781429,0.2343105817682089,0.43443248742986507,0.9067145535789277,0.77,0.22999999999999998,0.5655675125701349,Q4_Desarrollo,0.5729041282342302,77.77926511721263,Muy Alta
3520608,Indiana,0.0,1.9,0,14.8,69.7,81.4,0.0,0.25,0.25,0.4,0.0,4957.5,250.5,2.5,3164.0,12.2,87.8,0.960784680355,567.162790697674,617,8.08,352060,0.51,0.0,0.62,0.49,,,,,,,,,,,,,,,,,,,,,,,0.18,5.052950075642966,0.05042864346949068,63.82249117498739,0.5057471264367817,0.0,0.5957446808510639,0.6363636363636364,0.4344638609128705,0.0,1.4059505799293999,0.24305532488777734,0.7058823529411764,0.18599999999999994,0.0,0.22698753556579074,0.8572972972972973,0.37631382086876797,0.18506642235455797,0.4728925135068744,0.9628128184866971,0.18,0.8200000000000001,0.5271074864931256,Q3_Vulnerable,0.5834313456944467,80.35114915563902,Muy Alta
3542404,Regente Feijó,24.2,1.4,9,11.8,61.5,100.0,0.0,0.5,1.0,0.4,0.2,19319.5,849.0,15.0,11654.0,7.5,92.5,0.973999632018,563.829268292683,613,8.02,354240,0.42,0.0,0.78,0.47,,,,,,,,,,,,,,,,,,,,,,,0.42000000000000004,4.394523667796785,0.07764176091513755,60.32247211366754,0.40229885057471265,0.0,0.7659574468085106,0.6103896103896104,0.44466147694320846,0.3025,0.31833121975206397,0.054955511422669884,0.803921568627451,0.0,0.08627686378613898,0.249530788767252,0.8897297297297297,0.38291605751671165,0.1836921667430142,0.48544598466315186,0.976055665835301,0.42000000000000004,0.58,0.5145540153368482,Q4_Desarrollo,0.5471387832417827,71.484583756155,Alta
3514304,Dourado,0.0,2.9,0,27.2,65.5,98.1,0.0,0.0,0.0,0.4,0.0,8352.5,427.5,1.5,6364.5,6.1,93.9,0.881767224907,669.661764705882,705,5.01,351430,0.51,0.0,0.62,0.47,,,,,,,,,,,,,,,,,,,,,,,0.08,5.118228075426519,0.01795869500149656,76.1987428913499,0.5057471264367817,0.0,0.5957446808510639,0.6103896103896104,0.42797035441936404,0.0,0.784196348398683,0.135525191410749,0.5098039215686274,0.019000000000000017,0.0,0.1328658225958753,0.7232432432432432,0.17330859085729244,0.11475034356390289,0.33710072588814616,0.8836285636321906,0.08,0.92,0.6628992741118538,Q2_Conservar,0.5403130933071152,69.81701271370615,Alta
3504305,Avaí,40.5,2.7,0,16.6,77.5,96.5,0.0,0.75,0.25,0.2,0.2,4721.0,156.0,616.0,2678.0,33.8,66.2,0.877222615657,639.579881656805,675,5.25,350430,0.45,0.0,0.16,0.32,,,,,,,,,,,,,,,,,,,,,,,0.27999999999999997,3.3043846642660455,13.048083033255667,56.725270069900446,0.4367816091954024,0.0,0.10638297872340427,0.41558441558441556,0.23968725087580556,0.50625,1.6416013556449904,0.2838102696579616,0.5490196078431372,0.03500000000000003,0.0,0.2748159755002198,0.8378378378378378,0.23288752466268992,0.12024736601007788,0.39699090950353516,0.8790743610825658,0.27999999999999997,0.72,0.6030090904964649,Q2_Conservar,0.5021136993924252,60.48459302559485,Alta
3534104,Oriente,14.3,1.7,0,25.3,65.9,100.0,0.0,0.38,1.0,0.2,0.2,6091.0,406.0,1.0,3383.0,5.0,95.0,0.864344350818,607.164179104478,645,5.87,353410,0.41,0.0,0.52,0.53,,,,,,,,,,,,,,,,,,,,,,,0.356,6.6655721556394685,0.016417665407978985,55.540962075192915,0.39080459770114945,0.0,0.4893617021276596,0.6883116883116883,0.3921194970351244,0.17875000000000002,1.0819241503858152,0.18701613214577312,0.7450980392156863,0.0,0.0,0.2221728342722919,0.7437837837837837,0.2970887248824283,0.13444800732936327,0.39177350533185845,0.8661689112763986,0.356,0.644,0.6082264946681415,Q1_Modelo,0.5032469495831347,60.761455177254945,Alta
3501400,Álvaro de Carvalho,0.0,1.0,0,27.7,58.3,100.0,0.0,0.63,0.75,0.2,0.2,4729.0,481.5,0.5,2124.0,39.6,60.4,0.830474694599,635.1875,665,4.48,350140,0.65,0.0,0.57,0.49,,,,,,,,,,,,,,,,,,,,,,,0.356,10.181856629308522,0.010573059843518714,44.9143582152675,0.6666666666666669,0.0,0.5425531914893618,0.6363636363636364,0.4613958736299162,0.0,1.232818777754282,0.213112809255555,0.8823529411764706,0.0,0.0,0.21909315008640512,0.7178378378378378,0.2415868941653201,0.10261108566193314,0.354011939221697,0.8322277589743639,0.356,0.644,0.6459880607783031,Q1_Modelo,0.5021457443824764,60.49242187483592,Alta
3525607,João Ramalho,0.0,2.3,0,10.9,66.6,32.4,0.33,0.63,0.5,0.2,0.2,4260.5,315.5,1.5,2281.5,11.6,88.4,0.963417825888,493.159090909091,620,20.46,352560,0.7,0.0,0.21,0.4,,,,,,,,,,,,,,,,,,,,,,,0.372,7.4052341274498295,0.03520713531275672,53.550052810702965,0.7241379310344828,0.0,0.1595744680851064,0.5194805194805195,0.35079822965002716,0.0,1.563196807886398,0.27025048822321157,0.6274509803921569,0.6759999999999999,0.0,0.31474029372307366,0.8994594594594595,0.5228824889227375,0.4686211635364178,0.630321037306205,0.9654515223752484,0.372,0.628,0.36967896269379497,Q4_Desarrollo,0.5778622166109109,78.99056605264806,Muy Alta
3541703,Quatá,6.3,1.3,8,14.2,61.8,100.0,0.0,0.13,0.5,0.2,0.2,12981.0,593.0,12.0,7081.5,5.0,95.0,0.95920148933,545.766666666667,633,13.78,354170,0.52,0.0,0.4,0.52,,,,,,,,,,,,,,,,,,,,,,,0.20600000000000002,4.568215083583699,0.09244280101687082,54.55280795008088,0.5172413793103449,0.0,0.3617021276595745,0.6753246753246753,0.3885670455736487,0.07875,0.47608042523688465,0.08223766289257896,0.8235294117647058,0.0,0.11413781646107127,0.21973097822367121,0.8637837837837838,0.4186900994832331,0.31562070545121396,0.5326981962394103,0.9612262854745139,0.20600000000000002,0.794,0.4673018037605897,Q3_Vulnerable,0.5792445011022488,79.32826929030526,Muy Alta
3502002,Analândia,21.3,1.6,0,26.7,69.4,100.0,0.0,0.38,0.5,0.2,0.0,4441.0,236.0,9.0,2984.0,15.1,84.9,0.877437271672,672.628571428571,713,5.66,350200,0.22,0.0,0.28,0.42,,,,,,,,,,,,,,,,,,,,,,,0.21600000000000003,5.314118441792389,0.20265705922089622,67.19207385723936,0.1724137931034483,0.0,0.2340425531914894,0.5454545454545454,0.23797772293737077,0.26625,1.5627111011033552,0.2701664870012453,0.7647058823529411,0.0,0.0,0.2602244738708373,0.7286486486486486,0.16743265612753744,0.12963811268896017,0.3419064724883821,0.8792894702189135,0.21600000000000003,0.784,0.658093527511618,Q2_Conservar,0.5006796279031007,60.134237807105784,Alta
3541109,Presidente Alves,0.0,1.2,0,23.3,64.4,100.0,0.0,0.38,0.75,0.2,0.2,3963.5,191.0,3.0,2561.0,12.9,87.1,0.793270938335,624.704545454545,668,6.48,354110,0.43,0.0,0.27,0.39,,,,,,,,,,,,,,,,,,,,,,,0.30599999999999994,4.818973129809512,0.07569067743156302,64.6146083007443,0.4137931034482759,0.0,0.22340425531914898,0.5064935064935066,0.28592271631523286,0.0,1.624826542197553,0.2809091266699768,0.8431372549019608,0.0,0.0,0.2248092763143875,0.7654054054054054,0.2623490005111798,0.14841960604672472,0.3920580039877699,0.7949454686139484,0.30599999999999994,0.6940000000000001,0.6079419960122301,Q2_Conservar,0.4783470930462677,54.67821961873365,Alta
